,viewCount,likeCount,favoriteCount,commentCount,key,title,channel,url,date
408,17,2,0,2,항공사+주가,[The Korea Herald] New COVID-19 cases down for 3rd day; deaths at over 3-month high By Yonhap,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=N5PVu_KoKU0,2022-08-14
409,68067,653,0,688,항공사+주가,주식·코인 대박 노리다…개인회생 45%가 2030세대 | 뉴스A,채널A 뉴스,https://www.youtube.com/watch?v=RRGDeZoovfU,2022-09-23
410,11296,61,0,26,항공사+주가,승무원들이 직접 항공사의 CM송을 만들어본다면?!!,감귤항공,https://www.youtube.com/watch?v=I-YsW97Uodc,2021-06-03
411,27,2,0,1,항공사+주가,"📈 비행기는 안전하다는 미국방부 #MU(마이크론), #WDC, #AAL, #DAL(델타), #UAL, #LUV, #LAKE",가투로캠퍼스,https://www.youtube.com/watch?v=_gyLWQ2mEH8,2020-10-20
412,20,1,0,2,항공사+주가,"[한국경제] 씨티, 줌 비디오 주가 추가하락 전망…투자의견 &#39;매도&#39; 김정아 기자",Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=sfswB4eJrIk,2022-08-16
413,290,6,0,0,항공사+주가,"0459 국적 항공사별 월간 여객실적 순위: 대한항공,아시아나항공,에어부산,에어서울,이스타항공,제주항공,진에어,티웨이항공,에어프레미아,플라이강원,에어로케이(2009-2022)",Data Storytelling : 데이터 스토리텔링,https://www.youtube.com/watch?v=R-pvMaEPF0s,2022-12-08
414,124,0,0,0,항공사+주가,[~2022년 4월] 최근 10년 우리나라 항공사 12개 비행기 보유대수 변화,에어뷰_항공역사,https://www.youtube.com/watch?v=Xjy2SKP3Bm4,2022-05-16
415,1115,9,0,2,항공사+주가,"[기업] 아시아나항공, &#39;기내 동전 모으기&#39; 27년 만에 150억 원 돌파 / YTN", YTN,https://www.youtube.com/watch?v=ozUtqYm7Krk,2021-09-09
416,106085,2970,0,32,항공사+주가,"너도 나도 화이자 관련주? 바이오 주가는 어떻게 될까?_퇴근길 page2_선민정, 김현겸",삼프로TV_경제의신과함께,https://www.youtube.com/watch?v=VG7VMezogS8,2020-11-13
417,13,2,0,4,항공사+주가,[The Korea Herald] Drug smuggling grows over 10% in H1 By Yonhap,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=r3nU8EH-ick,2022-07-26
418,33,3,0,2,항공사+주가,[The Korea Herald] Will Samsung make cars again? By Lee Ji-yoon,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=2q4riZBitqk,2022-08-01
419,12569,77,0,12,항공사+주가,[애뿔 주식 포함☞] 80조 원 이상 손실한 &#39;워런 버핏&#39; 정산회담(moneyroad) 9회,JTBC Entertainment,https://www.youtube.com/watch?v=-jsAzMz87uU,2020-04-07
420,6,2,0,2,항공사+주가,[The Korea Herald] Daughter of late Samsung chairman tapped as advisor to Samsung Global Research,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=S0DxsvHzTHM,2022-08-03
421,2525574,18400,0,4618,항공사+주가,세 번째 시도만에 가까스로 착륙‥공포의 1시간 &quot;죽을 수도 있겠다&quot; (2022.10.24/뉴스데스크/MBC),MBCNEWS,https://www.youtube.com/watch?v=IYIi4v-POfo,2022-10-24
422,8391,165,0,6,항공사+주가,"속속 풀리는 해외 입국제한…항공사, 중장거리 운항 채비 / 머니투데이방송 (뉴스)",MTN 머니투데이방송,https://www.youtube.com/watch?v=HqL46h0v3aY,2022-02-16
423,71,2,0,0,항공사+주가,"[업종공략] 자동차, 저가항공사, 현대자동차 (KTB투자증권 이성웅 과장)",이기는 주식투자,https://www.youtube.com/watch?v=f55bNG-kHqI,2020-09-17
424,76,4,0,2,항공사+주가,[한국경제] &quot;제주항공이 살림살이 다 거덜낼 판&quot;…주주들 탄식 김익환 기자,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=rd0_sIVMIaI,2022-08-29
425,58,4,0,2,항공사+주가,[한국경제] 중국 주식 바닥 쳤나…&quot;실적 안정 확인&quot; 낙관론 확산 강현우 기자,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=VQN98zElK90,2022-06-05
426,12,0,0,0,항공사+주가,에어부산 저가 항공사의 비애 리오프닝 수혜 박살?,여의도클라쓰,https://www.youtube.com/watch?v=hfJ8XZIgd0w,2022-06-03
427,2056,107,0,2,항공사+주가,"- 항공/저가 항공사(LCC), 여행/면세점/카지노 - 국내 위드코로나 전환 기대감 부각 및 美머크 경구용 코로나19 치료제 기대감 등에 상승",주식회사_곽부장,https://www.youtube.com/watch?v=Vluln--GCNE,2021-10-05
428,925,8,0,3,항공사+주가,&quot;여행 연기 · 취소해달라&quot;…3단계 여부 이번 주가 고비 / SBS,SBS 뉴스,https://www.youtube.com/watch?v=qN4FuWikpYw,2020-08-25
429,40497,933,0,40,항공사+주가,재정 중심의 정책 전환 여부가 은행업종 주가의 변수 (f.서영수),삼프로TV_경제의신과함께,https://www.youtube.com/watch?v=qJXwO-tw_Dw,2020-05-08
430,11411,43,0,20,항공사+주가,코로나 여파에도 &quot;대한항공 들어갈래요&quot; / SBS / 친절한 경제,SBS 뉴스,https://www.youtube.com/watch?v=BrlF7mtcqOE,2020-06-09
431,1418,12,0,8,항공사+주가,"[친절한 경제] 대한항공의 아시아나 인수, 요금 인상 우려는? / KBS뉴스(News)",KBS News,https://www.youtube.com/watch?v=70tNkYsOoDI,2020-11-17
432,5,2,0,2,항공사+주가,"[Herald] S. Korea&#39;s new COVID-19 cases below 100,000 for 2nd day; critical cases at 4-month high",Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=1HbKOUFMQdA,2022-08-16
433,9,1,0,2,항공사+주가,[The Korea Herald] South Korea pardons chaebols for ‘COVID-19’s economic fallout’ By Kim Arin,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=z188BL16PJc,2022-08-12
434,194,1,0,0,항공사+주가,"적자 1조원 넘은 저비용항공사LCC, 전망은  [비즈니스 트렌드]",한국경제매거진,https://www.youtube.com/watch?v=rJ_bPb8mVig,2021-09-07
435,4463,22,0,17,항공사+주가,예약 취소에 &#39;촉각&#39;…여행 · 항공업계 다시 날개 접나 / SBS,SBS 뉴스,https://www.youtube.com/watch?v=CjMP0tLST8E,2021-11-29
436,50144,473,0,79,항공사+주가,"[재택플러스] 미국, 5G 서비스‥줄줄이 항공 노선 변경·취소 (2022.01.21/뉴스투데이/MBC)",MBCNEWS,https://www.youtube.com/watch?v=y6xeyxwCqao,2022-01-21
437,19,2,0,0,항공사+주가,[The Korea Herald] Inflation likely to exceed 5% this year By Kim So-hyun,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=08CcVsDUf1Q,2022-08-08
438,134,10,0,8,항공사+주가,주식RPG Lv.26 코로나 백신 개발된다? 어떤 종목이 좋을까?? [주식단테VIP 기법 공부하기],바나나콜라 주식tv,https://www.youtube.com/watch?v=pOoYJCWiUsI,2020-11-10
439,27,1,0,2,항공사+주가,[한국경제] &quot;인텔·AMD·퀄컴 투자는 단기적 위험...대신 이것 사라&quot; 이연정 기자,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=VVJbltWFoT8,2022-08-12
440,3773,462,0,15,항공사+주가,[슈개프] 항공사 자본잠식 예정. NAVER 앞으로 얼마나 더 하락... 인터넷 보다 더 큰 시장은? 로봇시장.,슈개프,https://www.youtube.com/watch?v=z90mUflmzSI,2022-10-04
441,10,1,0,2,항공사+주가,[The Korea Herald] Coway’s ice-making water purifier sales jump 30% in July By Kim So-hyun,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=8iFNXMXpPtE,2022-08-19
442,9148,234,0,18,항공사+주가,"주식, 한 번에 살까요? 나눠서 살까요? 분할매수/ 분할매도의 모든 것! | 해외주식으로 두 번째 월급 만들기 EP. 6 | 분할매매 | 월급구조대",신한투자증권 - 알파TV,https://www.youtube.com/watch?v=I7jIAeHGiOI,2020-07-21
443,78,2,0,2,항공사+주가,[한국경제] &#39;제2의 오징어게임&#39; 되나…&#39;수리남&#39; 수혜주는 어디? 박병준 기자,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=nzglADXN8AY,2022-09-11
444,35,2,0,2,항공사+주가,[한국경제] 파월 태풍도 비껴가는 밈주식...3일째 상승세 김정아 기자,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=7UZ5kuOGKDE,2022-08-30
445,7,1,0,2,항공사+주가,[The Korea Herald] S. Korea’s total population falls for the first time in 2021 By Nam Kyung-don,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=lY_5cwsTabw,2022-08-16
446,88897,546,0,38,항공사+주가,[요약] 45년간 FBI도 못 잡은 미국 유일의 미해결 항공 납치 &#39;댄 쿠퍼 사건&#39; #당신이혹하는사이 | SBSNOW,SBS NOW / SBS 공식 채널,https://www.youtube.com/watch?v=4rHbv4aEjXI,2021-08-30
447,26,3,0,2,항공사+주가,[한국경제] &quot;20억달러에 자산 인수&quot;…사모펀드 제안에 콜스 주가 급등 조재길 특파원,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=WTaahsCRob8,2022-09-04
448,353,12,0,1,항공사+주가,40%급등 25%급락 항공주의 미래는? - 아메리칸 에어라인,인케빈 뉴스 - 미국주식,https://www.youtube.com/watch?v=qzikS2v27Dk,2020-06-15
449,12503,82,0,14,항공사+주가,[ET] “올여름 해외로 휴가 가시나요? 그렇다면 ‘분실·지연’ 각오하세요” / KBS  2022.07.18.,KBS News,https://www.youtube.com/watch?v=DNXTAQLTYtA,2022-07-18
450,17,1,0,4,항공사+주가,[한국경제] 中 ETF 직접투자 열린지 한달…외국인들 &#39;무덤덤&#39; 성상훈 기자,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=vk6LBaRGB4Q,2022-08-17
451,5,1,0,2,항공사+주가,[The Korea Herald] Exports of Korean instant noodles hit fresh all-time high in H1 By Yonhap,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=nfnBP-poha0,2022-08-07
452,279,4,0,2,항공사+주가,"[한국경제] &quot;이대로면 2위 자리마저 뺏긴다&quot;…SK하이닉스, 15조 베팅 정지은 기자",Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=Mb4tjXIKtEA,2022-09-07
453,31,5,0,2,항공사+주가,[VLOG] #🍤 #후토마끼 만들기,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=HFX3dyQ4rmw,2022-08-29
454,12499,168,0,79,항공사+주가,"주가 조작 vs 김문기…양당, 서로 &quot;네가 거짓말&quot; / JTBC 정치부회의",JTBC News,https://www.youtube.com/watch?v=vh-an71LROA,2022-02-25
455,22,4,0,2,항공사+주가,"[한국경제] 유로화 가치, 20년 만에 0.99달러마저 깨졌다 이고운 기자",Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=VQN-tlV3gx8,2022-09-05
456,7,2,0,2,항공사+주가,[The Korea Herald] One-third of newly registered taxis electric By Kim Da-sol,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=REabnjp3Xdc,2022-08-20
457,4187,22,0,14,항공사+주가,"대한항공, 아시아나 인수 본격화 / KBS뉴스(News)",KBS News,https://www.youtube.com/watch?v=z0fHxblODMk,2020-11-16
458,51,4,0,2,항공사+주가,"[한국경제] 중국 수출 직격탄 맞은 엔비디아, 부랴부랴 해명 이영호 기자",Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=KdB_N7FKAh0,2022-09-02
459,19,0,0,2,항공사+주가,"[한국경제] 삼성전자, 장초반부터 &#39;5만전자&#39;로…SK하이닉스도 1%대 약세 신현아 기자",Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=61UK_353oVs,2022-08-22
460,10,1,0,2,항공사+주가,[한국경제] 루이비통도 반했다…한국 &#39;길거리 패션&#39;에 큰손들 뭉칫돈 배정철 기자,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=bYAOzu8tgPM,2022-08-19
461,16,3,0,2,항공사+주가,[The Korea Herald] (윤봉길 의사) [Scholars and their Spaces] What do men live by?,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=uLa_PSWykU8,2022-08-21
462,15,1,0,2,항공사+주가,[한국경제] 모더나 &#39;호실적&#39;…여전한 코로나 백신 수요에 개량형까지 연합뉴스,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=new7Rh6bXvA,2022-08-04
463,29,3,0,3,항공사+주가,[한국경제] 국채금리 급등에 하락…나스닥 2.18%↓ [뉴욕증시 브리핑] 한경우 기자,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=mklZAn0meC0,2022-04-12
464,36,3,0,2,항공사+주가,[VLOG] 요리 + 집콕 🥗,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=cRkOQ1ofUsA,2022-08-18
465,136,10,0,0,항공사+주가,실화냐!! NO.3 공룡항공사의 전노선 셧다운!!!!,채널트래블,https://www.youtube.com/watch?v=4YCnYHXtCmM,2020-03-22
466,5,1,0,0,항공사+주가,[The Korea Herald] Cigarette sales in S. Korea up 1.9% in H1 By Nam Kyung-don,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=dUUgb5M3l6Q,2022-08-21
467,41,3,0,2,항공사+주가,[한국경제] &quot;9월 증시 하락장 견딜 수 있는 FAANG주는 &#39;이것&#39;&quot; 홍성진 외신캐스터,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=7KbLOXHqf0U,2022-08-30
468,22,2,0,3,항공사+주가,[한국경제] 6990원에도 남는다는데…프랜차이즈 치킨값 안 내리는 이유 이미나 기자,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=7nnnsmP_agg,2022-08-18
469,1839,193,0,50,항공사+주가,"주식시황] 12/2 美, 상승출발후 돌연 하락마감/ 지난 30일 공매도 1조원 나왔다 / 글로벌 투자은행, 코스피 전망 줄하향",성투사의주식으로 부자되기,https://www.youtube.com/watch?v=l6_TgRbl6bQ,2021-12-02
470,20320,1399,0,45,항공사+주가,[특집 인터뷰 2부] 진 먼스터 - 애플과 테슬라에 꼭 투자해야 하는 이유 #테슬라주식전망 #애플주식전망 #애플카전망 #테슬라투자가치,미국주식으로 은퇴하기 - 미주은,https://www.youtube.com/watch?v=DNiP5mWDAPY,2022-07-30
471,45,2,0,2,항공사+주가,"[한국경제] &quot;피, 땀, 눈물 쏙 뺐다&quot;…하이브의 숨가빴던 72시간 박병준 기자",Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=AseqODAVONE,2022-09-04
472,228,3,0,3,항공사+주가,"[한국경제] &quot;카카오픽코마, 日 상장 내년으로 미룰 듯…기업가치 8조 목표&quot; 연합뉴스",Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=eTRWwYweQtg,2022-08-23
473,40,3,0,2,항공사+주가,"[한국경제] 초고수들, 포스코케미칼 팔아 테슬라·애플 협력사 사들여 한경우 기자",Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=wjr_drDbpHY,2022-09-06
474,36,2,0,2,항공사+주가,[한국경제] 서울대도 심각한 위기감…베트남에 분교 설립 추진 강진규 기자,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=isZXYuazF-8,2022-08-16
475,50,4,0,2,항공사+주가,[한국경제] 중국 위안화 가치 급락에 외화 지급준비율 2% 인하 예고 연합뉴스,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=B3g2mUsJgMc,2022-09-05
476,36,2,0,2,항공사+주가,[한국경제] (인플레이션) 재닛 옐런 &quot;내가 틀렸다...인플레 이렇게 지독할 줄 몰라&quot; 이연정 기자,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=PW8lLfjMBkA,2022-06-01
477,83,4,0,0,항공사+주가,&#39;공룡항공사&#39; 탄생...그나저나 내 마일리지는? / 이지효의 플러스픽 / 한국경제TV뉴스,한국경제TV뉴스,https://www.youtube.com/watch?v=jFHEHshtIEg,2020-11-17
478,29,1,0,2,항공사+주가,[한국경제] 부동산시장 침체에 가구·인테리어 기업 실적 &#39;뚝&#39;…&quot;개선 기대&quot; 연합뉴스,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=OgSce04RMwc,2022-08-14
479,22,1,0,2,항공사+주가,"[한국경제] &quot;반지하 다 없앤다니…고시원이나 쪽방 가서 살라는 소리&quot; 이정호, 이현일 기자",Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=jEfFYaIVTw0,2022-08-12
480,266,4,0,0,항공사+주가,[이슈플러스] 항공사 ‘불황형흑자’…여객·유가 악재,서울경제TV 포커스온,https://www.youtube.com/watch?v=BGh-EJip4tU,2021-07-23
481,376,10,0,0,항공사+주가,[NH선물] 원자재 선물 – 에너지,NH선물,https://www.youtube.com/watch?v=6Cli5rZThlI,2022-12-20
482,737,11,0,0,항공사+주가,[저가 항공사 비교] 진에어 VS 제주항공,[TSC] 교통종합채널,https://www.youtube.com/watch?v=aejZ3LZogr0,2021-09-04
483,34,2,0,2,항공사+주가,[한국경제] &quot;집값 떨어질 텐데 왜 사&quot;…임대주택 기웃거리는 2030 오세성 기자,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=MS3YnTJxqos,2022-08-10
484,73,2,0,2,항공사+주가,"[VLOG] (17) 메밀국수, 갈비찜, 죽 만들기 👩🏻‍🍳🌳",Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=6gnKjtS8F7M,2022-04-29
485,9016,180,0,98,항공사+주가,HMM 주가 고점과 조선사 어닝쇼크 분석 [엄경아 신영증권 연구위원],카운트머니,https://www.youtube.com/watch?v=ooBq57oW4eg,2021-08-20
486,40,1,0,0,항공사+주가,[한국경제] 실수요자 좋아하는 아파트 브랜드 1위 &#39;아크로&#39; 이송렬 기자,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=D0bWFW9xNrc,2022-09-06
487,5,1,0,2,항공사+주가,[한국경제] 7월 영국 소매 매출액 전월비 0.3%↑…온라인 판매 호조 엄수영 기자,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=kFFEizPgwGE,2022-08-20
488,1210,27,0,5,항공사+주가,버진갤럭틱 초음속 여행 항공사(초음속 2편),양군이형,https://www.youtube.com/watch?v=Nev8Z6csBf8,2022-05-06
489,28,1,0,2,항공사+주가,"[한국경제] 적자 또 적자…소프트뱅크, 2분기 31조원 순손실 연합뉴스",Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=pGgl-FNcDbI,2022-08-09
490,38,1,0,2,항공사+주가,[한국경제] 50년 뒤 한국 현실 충격 그 자체…&#39;경기도가 사라지는 셈&#39; 황정환 기자,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=UP0nd6_1Pok,2022-08-15
491,57,4,0,2,항공사+주가,"[한국경제] &quot;추석 상여는커녕…월급도 겨우 챙겨준다&quot; 中企 대표의 한탄 안대규, 강경주 기자",Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=jgDm4JbpUeo,2022-09-06
492,10,0,0,0,항공사+주가,대한항공이 동남아 항공사 인천~LA 취항 추진…합병 부작용 지적,MCB TVCar,https://www.youtube.com/watch?v=Ey9wnBIWu3M,2022-09-12
493,450,10,0,1,항공사+주가,"&quot;제주항공 출자 논란, 항공시장 경쟁체제위해 제3항공사 설립지원 검토 필요&quot; 일간제주TV 제주장성철TV &#39;장성철의 제주읽기 6화 3부&quot;",제주장성철TV,https://www.youtube.com/watch?v=4-exiCcWNic,2022-11-13
494,582,23,0,,항공사+주가,"투자 전략- 해외 주식시장(미국, 중국, 홍콩), 장강실업, 윅스닷컴, 산업 분석(반도체, 항공운송), SKC, CJ대한통운, 롯데케미칼, KT, 한미약품, 오리온, 채권전략",투자로그인 - NH투자증권,https://www.youtube.com/watch?v=NgZj24B0gJg,2020-08-10
495,7,3,0,1,항공사+주가,"요약 경제 뉴스,2021년 2월 26일 금요일",모닝 10분 뉴스,https://www.youtube.com/watch?v=4Q_zz3IOuoA,2021-02-26
496,37,5,0,0,항공사+주가,155. 항공사와 기타,자한형,https://www.youtube.com/watch?v=YzJIrelDrn8,2020-03-30
497,13,,0,0,항공사+주가,[무료주 급등주 무료추천주] 급등예고 [제주은행] 여기서 상승 나와요!,MTNGOLD - 급등주 주포따라잡기,https://www.youtube.com/watch?v=8Ns5kZILNsM,2022-12-30
498,27,1,0,2,항공사+주가,"[한국경제] 헤지펀드매니저 애크먼,&quot;레스토랑주식이 인플레 방어막&quot; 김정아 기자",Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=7CjJs2Gejb0,2022-08-23
499,50,1,0,2,항공사+주가,[한국경제] 7월 휘발유 소비량 작년보다 16% 늘어…항공유도 21% 증가 연합뉴스,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=mTatelhpN9U,2022-08-29
500,64,5,0,4,항공사+주가,[VLOG] (3) #220404 내년 여름을 기다리며 🌳☁️,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=yE5_cLTg67w,2022-04-04
501,11,3,0,2,항공사+주가,"[한국경제] 키방크, 애플 목표가 &#39;상향&#39;…아이폰 수요 정상화 엄수영 기자",Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=4iSPwM02718,2022-08-19
502,42,5,0,2,항공사+주가,"[한국경제] 볼보, 8월 차 판매 4.6% 감소…코로나19 여파 엄수영 기자",Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=L5oVMZ8_1eI,2022-09-04
503,4,2,0,2,항공사+주가,[The Korea Herald] Gangnam gets its first Imax screen By Hwang Dong-Hee,Economic news 읽어주는 여자 이코녀,https://www.youtube.com/watch?v=wx89IoL0Puo,2022-08-16
